Prod Count,DEV Count,QA Count,Tableau Tips and Tricks,Count of Apps,Clear Filters,App Documentation,YTD Tickets,LY Tickets,Support Managed By,AppCount,Cluster_,TAO,Number of Records,Sum AM Niche,Sum AM Ticket Based ,Sum BT,Sum TS JJTS ,Am Extract Date (App Inv Ticket2 Sum),Am Extract Date,APPLICATION,Category,Cluster SP,Content Type,Created,Created By,TAO Group,Dv Change Request Current Year Ticket Count,Dv Change Request Prior Year Ticket Count,Dv Cmdb Ci,Dv Incident Current Year Ticket Count,Dv Incident Prior Year Ticket Count,Support Group Manager,TAO Manager,Operational Status,Parent of Support,Dv Problem Current Year Ticket Count,Dv Problem Prior Year Ticket Count,Dv Sc Request Current Year Ticket Count,Dv Sc Request Prior Year Ticket Count,Support Group 1,SLA Active,Business Service ,Dv U Change Manager Tao,User Region,Cluster,Vendor,GxP,BT Company,SLA Rate,Service Level Medal,Status Reason,Support Group 2,Support Group 3,Zcode,Gso,Managing Region,Modified,Modified By,App Name,Rso,Sharepoint Id,Sys Class Name,appl_unique_id,App Alias,App ID,App Lifecycle,COE,Functional Org,ITS Managed,Primary Product Line,GOC,Type,U Unique Ci,Used For,T-Shirt,Version
1,0,0,Tableau Tips and Tricks,1,Reset Filters,Application Inventory Documentation,Not Available,Not Available,AM - Ticket Based,1,APP MAINT - DIG AND ECOMMERCE SOC AND COLLAB,LAWRENCE HECKEL (7287),1,0,1,1,0,00:00.0,4/9/2019 10:09,CANVAS-PLATFORM LATAM,Service,APP MAINT - DIG AND ECOMMERCE SOC AND COLLAB,Item,3/7/2019 16:17,"Weston, Anna [VISUS Non-J&J]",CANVAS GLOBAL TAO GROUP,0,0,CANVAS-PLATFORM LATAM,0,1,LAWRENCE HECKEL (7287),DANIEL MUNTER (1053452),Deployed,PARENT APP MAINTENANCE,0,0,49,52,AM DISPATCH,TRUE,APP MAINT - DIG AND ECOMMERCE SOC AND COLLAB,DANIEL MUNTER (1053452),LATAM,"Digital & E-commerce, Social & Collaboration​",TCS,FALSE,J&J Brazil,,Silver,Transformed,DIG ECOM SOC COL RR TCS,DIG ECOM SOC COL SPEC TCS,Z999201,Not Defined,"""NA""",3/18/2019 21:21,"Weston, Anna [VISUS Non-J&J]",CANVAS-PLATFORM LATAM,Not Defined,8729,cmdb_ci_appl,APP000010032984,,APP000010032984,,Marketing Beauty,App Svcs,FALSE,Digital and Connected Commerce,Consumer,Website,CI000000009086003,Production,Small,1
1,0,0,Tableau Tips and Tricks,1,Reset Filters,Application Inventory Documentation,Not Available,Not Available,AM - Ticket Based,1,0,LAWRENCE HECKEL (7287),1,0,1,1,0,00:00.0,4/9/2019 10:09,ERLEADA.COM,Service,0,Item,3/7/2019 16:10,"Weston, Anna [VISUS Non-J&J]",WEBSITES - PHARMA - NA,0,0,ERLEADA.COM,0,0,LAWRENCE HECKEL (7287),JOSEPH EDELMAN (1057206),Deployed,PARENT APP MAINTENANCE,0,0,0,0,AM DISPATCH,TRUE,APP MAINT - DIG AND ECOMMERCE SOC AND COLLAB,JOSEPH EDELMAN (1057206),NA,"Digital & E-commerce, Social & Collaboration​",COGNIZANT,FALSE,Janssen Pharmaceuticals,,Silver,,DIG ECOM SOC COL RR COG,DIG ECOM SOC COL SPEC COG,Z999226,"Bolger, Tim [ITSUS]",Not Defined,3/18/2019 21:27,"Weston, Anna [VISUS Non-J&J]",ERLEADA.COM,Not Defined,1375,cmdb_ci_appl,APP000010030017,www.erleada.com,APP000010030017,Rising,Comm NA,App Svcs,FALSE,Digital and Connected Commerce,Pharma,Website,CI000000009531323,Production,Small,1
1,0,0,Tableau Tips and Tricks,1,Reset Filters,Application Inventory Documentation,Not Available,Not Available,AM - Ticket Based,1,APP MAINT - CUSTOMER AND SALES,JOSE BRAND (172421),1,0,1,1,0,00:00.0,4/9/2019 10:09,CPQ SALESFORCE -PROD,Service,APP MAINT - CUSTOMER AND SALES,Item,3/7/2019 16:11,"Weston, Anna [VISUS Non-J&J]",CSS SFE,0,0,CPQ SALESFORCE -PROD,3,2,JOSE BRAND (172421),VEERA SEKHARA VUPPUTURI (177559),Deployed,PARENT APP MAINTENANCE,0,0,1,1,AM DISPATCH,TRUE,APP MAINT - CUSTOMER AND SALES,VEERA SEKHARA VUPPUTURI (177559),NA,Customer & Sales​,COGNIZANT,FALSE,DePuy Orthopaedics US,,Silver,Transformed,CUST AND SALES RR COG,CUST AND SALES SPEC COG,Z998688,"Bolger, Tim [ITSUS]","""NA""",3/18/2019 21:20,"Weston, Anna [VISUS Non-J&J]",CPQ SALESFORCE -PROD,"Papa, Karen [SYNNA]",2761,cmdb_ci_appl,APP000010026569,https://bwisf.my.salesforce.com/home/home.jsp,APP000010026569,Maintain,Commercial,App Svcs,FALSE,Customer and Sales,Hospital Medical Devices,Website,CI000000000463845,Production,Small,1
1,0,0,Tableau Tips and Tricks,1,Reset Filters,Application Inventory Documentation,Not Available,Not Available,AM - Ticket Based,1,"MFG, LOGISTICS & LABS (MLL)",LAWRENCE HECKEL (7287),1,0,1,1,0,00:00.0,4/9/2019 10:09,FUSION-PLATFORM NA,Service,"MFG, LOGISTICS & LABS (MLL)",Item,3/7/2019 16:15,"Weston, Anna [VISUS Non-J&J]",PLATFORMS - PHARMA - GLOBAL,0,0,FUSION-PLATFORM NA,9,15,LAWRENCE HECKEL (7287),JOSEPH EDELMAN (1057206),Deployed,PARENT APP MAINTENANCE,0,0,428,219,AM DISPATCH,TRUE,APP MAINT - DIG AND ECOMMERCE SOC AND COLLAB,JOSEPH EDELMAN (1057206),NA,"Digital & E-commerce, Social & Collaboration​",COGNIZANT,FALSE,Janssen Pharmaceuticals,,Silver,Transformed,DIG ECOM SOC COL RR COG,DIG ECOM SOC COL SPEC COG,Z999226,"Bolger, Tim [ITSUS]","""NA""",3/21/2019 16:47,"Weston, Anna [VISUS Non-J&J]",FUSION-PLATFORM NA,"Bakare, Laitan [JJCUS]",6869,cmdb_ci_appl,APP000010032987,,APP000010032987,Maintain,Comm NA,App Svcs,FALSE,Digital and Connected Commerce,Pharma,Platform,CI000000002326516,Production,Small,1
1,0,0,Tableau Tips and Tricks,1,Reset Filters,Application Inventory Documentation,Not Available,Not Available,AM - Niche,1,0,DOMINIQUE RUTS (10018704),1,1,0,1,0,00:00.0,4/9/2019 10:09,ANUSOL.CO.UK,Service,0,Item,3/7/2019 16:13,"Weston, Anna [VISUS Non-J&J]",CON_EMEA_DIGITAL_BUIT,0,0,ANUSOL.CO.UK,0,0,DOMINIQUE RUTS (10018704),EGOR NAZAROV (80007863),Deployed,PARENT APP SERVICES SUPPORT,0,0,0,0,GLOBAL SERVICE DESK,TRUE,,EGOR NAZAROV (80007863),EMEA,"Digital & E-commerce, Social & Collaboration​",TCS,FALSE,Cons Europe Reg Expe,,Silver,"Transformed, Decommission Pending",AS EMEA DRM SUPPORT L2,AS EMEA DRM SUPPORT L3,Z999742,"Bolger, Tim [ITSUS]",EMEA,3/18/2019 21:21,"Weston, Anna [VISUS Non-J&J]",ANUSOL.CO.UK,"Ruts, Dominique [JANBE]",5113,cmdb_ci_appl,APP000010009711,http://www.pilesadvice.co.uk,APP000010009711,Maintain,Marketing OTC,App Svcs,FALSE,Digital and Connected Commerce,Consumer,Website,CI000000004667174,Production,Small,1
1,0,0,Tableau Tips and Tricks,1,Reset Filters,Application Inventory Documentation,Not Available,Not Available,AM - Ticket Based,1,APP MAINT - DIG AND ECOMMERCE SOC AND COLLAB,LAWRENCE HECKEL (7287),1,0,1,1,0,00:00.0,4/9/2019 10:09,BECAREFREE.COM.AU-PROD,Service,APP MAINT - DIG AND ECOMMERCE SOC AND COLLAB,Item,3/7/2019 16:15,"Weston, Anna [VISUS Non-J&J]",APAC IT DIGITAL WEB,0,0,BECAREFREE.COM.AU-PROD,0,0,LAWRENCE HECKEL (7287),ANJUM JAIN (1017749),Deployed,PARENT APP MAINTENANCE,0,0,4,1,AM DISPATCH,TRUE,APP MAINT - DIG AND ECOMMERCE SOC AND COLLAB,ANJUM JAIN (1017749),ASPAC,"Digital & E-commerce, Social & Collaboration​",TCS,FALSE,J&J Pacific,,Silver,Transformed,DIG ECOM SOC COL RR TCS,DIG ECOM SOC COL SPEC TCS,Z999245,"Bolger, Tim [ITSUS]",ASPAC,3/18/2019 21:21,"Weston, Anna [VISUS Non-J&J]",BECAREFREE.COM.AU-PROD,"Radhakrishnan, Jeyaselvi [ITASSG]",7240,cmdb_ci_appl,APP000010024616,www.becarefree.com.au,APP000010024616,Maintain,Marketing CHC,App Svcs,FALSE,Digital and Connected Commerce,Consumer,Website,CI000000009521286,Production,Small,1
1,0,0,Tableau Tips and Tricks,1,Reset Filters,Application Inventory Documentation,Not Available,Not Available,AM - Niche,1,0,CARYL ALMODOVAR (361066),1,1,0,1,0,00:00.0,4/9/2019 10:09,WWW.JNJ.COM,Service,0,Item,3/7/2019 16:14,"Weston, Anna [VISUS Non-J&J]",ENTERPRISE DIGITAL - DIGITAL MARKETING,0,0,WWW.JNJ.COM,0,1,CARYL ALMODOVAR (361066),JACIE JUNTILLA (1057444),Deployed,PARENT APP SERVICES SUPPORT,0,0,1,0,GLOBAL SERVICE DESK,TRUE,,JEREMIAH YOUNG (366009),"NA, LATAM, EMEA, ASPAC","Digital & E-commerce, Social & Collaboration​",,FALSE,JJ World Headqtrs US,,Silver,,ITAS-DIG-NA-ETCSDIGITAL-L2,ITAS-DIG-NA-ETCSDIGITAL-L3,,"Bolger, Tim [ITSUS]","""NA""",3/18/2019 22:07,"Weston, Anna [VISUS Non-J&J]",WWW.JNJ.COM,"Almodovar, Caryl [WCPITUS]",5412,cmdb_ci_appl,APP0009367,"JNJ.com, JNJ.com annual report, 2012 Annual Report, 2013 Annual Report",APP0009367,Maintain,ITHR,App Svcs,FALSE,Digital and Connected Commerce,Corporate,Website,CI000000001750870,Production,Large,1
1,0,0,Tableau Tips and Tricks,1,Reset Filters,Application Inventory Documentation,Not Available,Not Available,AM - Ticket Based,1,APP MAINT - DIG AND ECOMMERCE SOC AND COLLAB,LAWRENCE HECKEL (7287),1,0,1,1,0,00:00.0,4/9/2019 10:09,LISTERINE ID,Service,APP MAINT - DIG AND ECOMMERCE SOC AND COLLAB,Item,3/7/2019 16:12,"Weston, Anna [VISUS Non-J&J]",APAC IT DIGITAL WEB,0,0,LISTERINE ID,0,0,LAWRENCE HECKEL (7287),ANJUM JAIN (1017749),Deployed,PARENT APP MAINTENANCE,0,0,4,2,AM DISPATCH,TRUE,APP MAINT - DIG AND ECOMMERCE SOC AND COLLAB,ANJUM JAIN (1017749),ASPAC,"Digital & E-commerce, Social & Collaboration​",TCS,FALSE,J&J Indonesia,,Silver,Transformed,DIG ECOM SOC COL RR TCS,DIG ECOM SOC COL SPEC TCS,Z999717,"Bolger, Tim [ITSUS]",ASPAC,3/18/2019 21:31,"Weston, Anna [VISUS Non-J&J]",LISTERINE ID,"Radhakrishnan, Jeyaselvi [ITASSG]",3726,cmdb_ci_appl,APP000010026108,www.listerine.co.id,APP000010026108,,Marketing CHC,App Svcs,FALSE,Digital and Connected Commerce,Consumer,Website,CI000000009537806,Production,Small,1
1,0,0,Tableau Tips and Tricks,1,Reset Filters,Application Inventory Documentation,Not Available,Not Available,AM - Ticket Based,1,APP MAINT - DIG AND ECOMMERCE SOC AND COLLAB,LAWRENCE HECKEL (7287),1,0,1,1,0,00:00.0,4/9/2019 10:09,IRIS QUICKLINKS (PROD),Service,APP MAINT - DIG AND ECOMMERCE SOC AND COLLAB,Item,3/7/2019 16:09,"Weston, Anna [VISUS Non-J&J]",IRIS,0,0,IRIS QUICKLINKS (PROD),139,835,LAWRENCE HECKEL (7287),SCOTT TADEJ (1056070),Deployed,PARENT APP MAINTENANCE,0,0,72,140,AM DISPATCH,TRUE,APP MAINT - DIG AND ECOMMERCE SOC AND COLLAB,SCOTT TADEJ (1056070),GLOBAL,"Digital & E-commerce, Social & Collaboration​",COGNIZANT,FALSE,JJ World Headqtrs US,,Silver,Transformed,DIG ECOM SOC COL RR COG,DIG ECOM SOC COL SPEC COG,Z999437,"Bolger, Tim [ITSUS]","""NA""",3/18/2019 21:30,"Weston, Anna [VISUS Non-J&J]",IRIS QUICKLINKS (PROD),"Almodovar, Caryl [WCPITUS]",1016,cmdb_ci_appl,APP000010020662,,APP000010020662,Maintain,GTS,App Svcs,FALSE,None Assigned,Corporate,Desktop,CI000000009530887,Production,Medium,1
1,0,0,Tableau Tips and Tricks,1,Reset Filters,Application Inventory Documentation,Not Available,Not Available,AM - Ticket Based,1,APP MAINT - CBT,LAKSHMI NARAYANAN (167821),1,0,1,1,0,00:00.0,4/9/2019 10:09,DINNERO,Service,APP MAINT - CBT,Item,3/7/2019 16:10,"Weston, Anna [VISUS Non-J&J]",ETCS LATAM APPS NON CRITICAL,0,0,DINNERO,7,82,LAKSHMI NARAYANAN (167821),THAIS SOARES (702232252),Deployed,PARENT APP MAINTENANCE,0,0,0,25,CBT RR COG,TRUE,APP MAINT - CBT,THAIS SOARES (702232252),LATAM,Corporate-BT (Corporate-Business Technology),COGNIZANT,FALSE,J&J MD Venezuela HI,,Bronze,Transformed,CBT RR COG,CBT SPEC COG,Z998741,"Bolger, Tim [ITSUS]",LATAM,3/18/2019 21:25,"Weston, Anna [VISUS Non-J&J]",DINNERO,"Pereira, Talita [ITAS LatAm]",1862,cmdb_ci_appl,APP000010007753,,APP000010007753,,ITGF,App Svcs,TRUE,LATAM,Corporate,Server,CI000000004986000,Production,Medium,1
1,0,0,Tableau Tips and Tricks,1,Reset Filters,Application Inventory Documentation,Not Available,Not Available,AM - Ticket Based,1,APP MAINT - DIG AND ECOMMERCE SOC AND COLLAB,LAWRENCE HECKEL (7287),1,0,1,1,0,00:00.0,4/9/2019 10:09,MARS PORTAL - PROD,Service,APP MAINT - DIG AND ECOMMERCE SOC AND COLLAB,Item,3/7/2019 16:11,"Weston, Anna [VISUS Non-J&J]",MARS PORTAL TAO,0,0,MARS PORTAL - PROD,1,14,LAWRENCE HECKEL (7287),MICHAEL GRAßMUCK (149001454),Deployed,PARENT APP MAINTENANCE,0,0,13,24,AM DISPATCH,TRUE,APP MAINT - DIG AND ECOMMERCE SOC AND COLLAB,MICHAEL GRAßMUCK (149001454),EMEA,"Digital & E-commerce, Social & Collaboration​",TCS,FALSE,Jan-Cil Germany,,Bronze,Transformed,DIG ECOM SOC COL RR TCS,DIG ECOM SOC COL SPEC TCS,Z999889,"Bolger, Tim [ITSUS]",EMEA,3/18/2019 21:35,"Weston, Anna [VISUS Non-J&J]",MARS PORTAL - PROD,"Ruts, Dominique [JANBE]",2640,cmdb_ci_appl,APP000010026350,https://jnj.sharepoint.com/sites/MARS/,APP000010026350,Core Rising,Comm EMEA RI Digital,App Svcs,FALSE,Digital and Connected Commerce,Pharma,Website,CI000000009106107,Production,Small,1
1,0,0,Tableau Tips and Tricks,1,Reset Filters,Application Inventory Documentation,Not Available,Not Available,AM - Ticket Based,1,0,LAWRENCE HECKEL (7287),1,0,1,1,0,00:00.0,4/9/2019 10:09,GLOBAL HR PORTAL - PROD,Service,0,Item,3/7/2019 16:14,"Weston, Anna [VISUS Non-J&J]",ENTERPRISE DIGITAL - SOCIAL & COLLABORATION,0,0,GLOBAL HR PORTAL - PROD,3,18,LAWRENCE HECKEL (7287),JEREMIAH YOUNG (366009),Deployed,PARENT APP MAINTENANCE,0,1,6,45,AM DISPATCH,TRUE,APP MAINT - DIG AND ECOMMERCE SOC AND COLLAB,JEREMIAH YOUNG (366009),GLOBAL,"Digital & E-commerce, Social & Collaboration​",COGNIZANT,FALSE,JJ World Headqtrs US,,Silver,Transformed,DIG ECOM SOC COL RR COG,DIG ECOM SOC COL SPEC COG,Z999442,"Bolger, Tim [ITSUS]","""NA""",3/18/2019 21:21,"Weston, Anna [VISUS Non-J&J]",GLOBAL HR PORTAL - PROD,"Almodovar, Caryl [WCPITUS]",5444,cmdb_ci_appl,APP0025086,http://hrportal.jnj.com;HTTP://HRPORTAL.JNJ.COM/ENGLISH/5CONVERSATIONS,APP0025086,Maintain,ITHR,App Svcs,FALSE,Digital and Connected Commerce,Corporate,Website,CI000000009530694,Production,Medium,1
1,0,0,Tableau Tips and Tricks,1,Reset Filters,Application Inventory Documentation,Not Available,Not Available,AM - Ticket Based,1,0,LAKSHMI NARAYANAN (167821),1,0,1,1,0,00:00.0,4/9/2019 10:09,FPW - PAYROLL SYSTEM,Service,0,Item,3/7/2019 16:17,"Weston, Anna [VISUS Non-J&J]",ETCS LATAM - GFS,3,1,FPW - PAYROLL SYSTEM,12,53,LAKSHMI NARAYANAN (167821),THAIS SOARES (702232252),Deployed,PARENT APP MAINTENANCE,0,3,25,165,CBT RR COG,TRUE,APP MAINT - CBT,THAIS SOARES (702232252),LATAM,Corporate-BT (Corporate-Business Technology),COGNIZANT,FALSE,GFS LATAM,,Silver,Transformed,CBT RR COG,CBT SPEC COG,Z999104,"Bolger, Tim [ITSUS]",LATAM,3/18/2019 21:22,"Weston, Anna [VISUS Non-J&J]",FPW - PAYROLL SYSTEM,"Pereira, Talita [ITAS LatAm]",8697,cmdb_ci_appl,APP0026179,FPW - Folha de Pagamento,APP0026179,Maintain,ITHR,App Svcs,TRUE,LATAM,Corporate,Server,CI000000009595614,Production,Medium,1
1,0,0,Tableau Tips and Tricks,1,Reset Filters,Application Inventory Documentation,Not Available,Not Available,AM - Ticket Based,1,0,LAKSHMI NARAYANAN (167821),1,0,1,1,0,00:00.0,4/9/2019 10:09,FPW - PAYROLL SYSTEM,Service,0,Item,3/7/2019 16:17,"Weston, Anna [VISUS Non-J&J]",ETCS LATAM - GFS,3,1,FPW - PAYROLL SYSTEM,12,53,LAKSHMI NARAYANAN (167821),THAIS SOARES (702232252),Deployed,PARENT APP MAINTENANCE,0,3,25,165,CBT RR COG,TRUE,APP MAINT - CBT,THAIS SOARES (702232252),LATAM,Corporate-BT (Corporate-Business Technology),COGNIZANT,FALSE,GFS LATAM,,Silver,Transformed,CBT RR COG,CBT SPEC COG,Z999104,"Bolger, Tim [ITSUS]",LATAM,3/18/2019 21:22,"Weston, Anna [VISUS Non-J&J]",FPW - PAYROLL SYSTEM,"Pereira, Talita [ITAS LatAm]",8696,cmdb_ci_appl,APP0026179,FPW - Folha de Pagamento,APP0026179,Maintain,ITHR,App Svcs,TRUE,LATAM,Corporate,Server,CI000000009280688,Production,Medium,1
1,0,0,Tableau Tips and Tricks,1,Reset Filters,Application Inventory Documentation,Not Available,Not Available,AM - Niche,1,0,LUCAS ASSAD (1012785),1,1,0,1,0,00:00.0,4/9/2019 10:09,TRAKSYS BRAZIL OEE - PROD,Service,0,Item,3/7/2019 16:09,"Weston, Anna [VISUS Non-J&J]",GMES-DAPA,0,0,TRAKSYS BRAZIL OEE - PROD,2,9,LUCAS ASSAD (1012785),MATHEUS ROLIM (1028336),Deployed,PARENT APP SERVICES SUPPORT,0,0,7,38,GLOBAL SERVICE DESK,TRUE,,,LATAM,"ERP- Plan, Source, Make, Deliver ​",,FALSE,J&J Brazil,,Bronze,Transformed,GMES-DAPA L2,,Z999357,Not Defined,LATAM,3/18/2019 21:53,"Weston, Anna [VISUS Non-J&J]",TRAKSYS BRAZIL OEE - PROD,Not Defined,954,cmdb_ci_appl,APP000010027913,,APP000010027913,Maintain,Consumer,App Svcs,FALSE,Make,Supply Chain,Server,CI000000005922492,Production,Small,1
1,0,0,Tableau Tips and Tricks,1,Reset Filters,Application Inventory Documentation,Not Available,Not Available,AM - Ticket Based,1,APP MAINT - CBT,LAKSHMI NARAYANAN (167821),1,0,1,1,0,00:00.0,4/9/2019 10:09,KRONOS WFM - COE - EMEA – PROD,Service,APP MAINT - CBT,Item,3/7/2019 16:16,"Weston, Anna [VISUS Non-J&J]",KRONOS WORK FORCE MANAGEMENT – COE,0,0,KRONOS WFM - COE - EMEA – PROD,4,26,LAKSHMI NARAYANAN (167821),GEORGE CHABOUDY (1057224),Deployed,PARENT APP MAINTENANCE,0,0,8,14,AM DISPATCH,TRUE,APP MAINT - CBT,GEORGE CHABOUDY (1057224),EMEA,Corporate-BT (Corporate-Business Technology),COGNIZANT,FALSE,MD&D UK,,Gold,Transformed,CBT RR COG,CBT SPEC COG,Z999442,"Narayanan, Lakshmi [GTSUS]","""NA""",3/18/2019 21:31,"Weston, Anna [VISUS Non-J&J]",KRONOS WFM - COE - EMEA – PROD,"Shelat, Monish [ITSUS]",7842,cmdb_ci_appl,APP000010015724,,APP000010015724,Core,ITHR,App Svcs,TRUE,Financial Services,Corporate,Server,CI000000007683620,Production,Small,1
1,0,0,Tableau Tips and Tricks,1,Reset Filters,Application Inventory Documentation,Not Available,Not Available,AM - Ticket Based,1,APP MAINT - CBT,LAKSHMI NARAYANAN (167821),1,0,1,1,0,00:00.0,4/9/2019 10:09,TAX INTEGRATOR,Service,APP MAINT - CBT,Item,3/7/2019 16:08,"Weston, Anna [VISUS Non-J&J]",TAX INTEGRATOR,0,0,TAX INTEGRATOR,0,1,LAKSHMI NARAYANAN (167821),CHARLON IGNACIO (152000470),Deployed,PARENT APP MAINTENANCE,0,0,0,2,CBT RR COG,TRUE,APP MAINT - CBT,CHARLON IGNACIO (152000470),ASPAC,Corporate-BT (Corporate-Business Technology),COGNIZANT,FALSE,JJ World Headqtrs US,,Bronze,Transformed,CBT RR COG,CBT SPEC COG,Z999442,"Bolger, Tim [ITSUS]",ASPAC,3/18/2019 21:52,"Weston, Anna [VISUS Non-J&J]",TAX INTEGRATOR,"Das, Debabrata [ITASSG]",61,cmdb_ci_appl,APP0007619,Tax Integrator,APP0007619,Maintain,ITGF,App Svcs,TRUE,ASPAC,Corporate,Server,CI000000009311487,Production,Small,1
1,0,0,Tableau Tips and Tricks,1,Reset Filters,Application Inventory Documentation,Not Available,Not Available,AM - Ticket Based,1,APP MAINT - DIG AND ECOMMERCE SOC AND COLLAB,LAWRENCE HECKEL (7287),1,0,1,1,0,00:00.0,4/9/2019 10:09,ANNUAL DRUG PRODUCT REVIEW SKL,Service,APP MAINT - DIG AND ECOMMERCE SOC AND COLLAB,Item,3/7/2019 16:17,"Weston, Anna [VISUS Non-J&J]",CONSUMER SCIT QA,0,0,ANNUAL DRUG PRODUCT REVIEW SKL,0,1,LAWRENCE HECKEL (7287),KIMBERLY WOODS (89531),Deployed,PARENT APP MAINTENANCE,1,0,0,5,AM DISPATCH,TRUE,APP MAINT - DIG AND ECOMMERCE SOC AND COLLAB,KIMBERLY WOODS (89531),NA,"Digital & E-commerce, Social & Collaboration​",TCS,FALSE,J&J Consumer Prod US,,Silver,Transformed,DIG ECOM SOC COL RR TCS,DIG ECOM SOC COL SPEC TCS,Z998716,"Bolger, Tim [ITSUS]","""NA""",3/18/2019 21:20,"Weston, Anna [VISUS Non-J&J]",ANNUAL DRUG PRODUCT REVIEW SKL,"Melo, Jairo [BSCCA]",8776,cmdb_ci_appl,APP000010029488,Prod. Skillman: https://jnj.sharepoint.com/teams/APRSTAR/APRSKL/,APP000010029488,,Consumer,App Svcs,FALSE,Q &C,Supply Chain,Platform,CI000000009300038,Production,Small,1
1,0,0,Tableau Tips and Tricks,1,Reset Filters,Application Inventory Documentation,Not Available,Not Available,AM - Ticket Based,1,APP MAINT - DIG AND ECOMMERCE SOC AND COLLAB,LAWRENCE HECKEL (7287),1,0,1,1,0,00:00.0,4/9/2019 10:09,AVEENO JP,Service,APP MAINT - DIG AND ECOMMERCE SOC AND COLLAB,Item,3/7/2019 16:11,"Weston, Anna [VISUS Non-J&J]",APAC IT DIGITAL WEB,0,0,AVEENO JP,0,0,LAWRENCE HECKEL (7287),ANJUM JAIN (1017749),Deployed,PARENT APP MAINTENANCE,0,0,0,0,AM DISPATCH,TRUE,APP MAINT - DIG AND ECOMMERCE SOC AND COLLAB,ANJUM JAIN (1017749),ASPAC,"Digital & E-commerce, Social & Collaboration​",TCS,FALSE,J&J Consumer Japan,,Silver,,DIG ECOM SOC COL RR TCS,DIG ECOM SOC COL SPEC TCS,Z999708,"Bolger, Tim [ITSUS]",Not Defined,3/18/2019 21:21,"Weston, Anna [VISUS Non-J&J]",AVEENO JP,Not Defined,2884,cmdb_ci_appl,APP000010033554,www.aveeno.jp,APP000010033554,Maintain,Marketing Beauty,App Svcs,FALSE,Digital and Connected Commerce,Consumer,Website,CI000000005161482,Production,Small,1
1,0,0,Tableau Tips and Tricks,1,Reset Filters,Application Inventory Documentation,Not Available,Not Available,AM - Niche,1,0,LUCAS ASSAD (1012785),1,1,0,1,0,00:00.0,4/9/2019 10:09,TRAKSYS BRAZIL STRATUM - PROD,Service,0,Item,3/7/2019 16:16,"Weston, Anna [VISUS Non-J&J]",GMES-DAPA,0,0,TRAKSYS BRAZIL STRATUM - PROD,0,0,LUCAS ASSAD (1012785),MATHEUS ROLIM (1028336),Deployed,PARENT APP SERVICES SUPPORT,0,0,0,0,GLOBAL SERVICE DESK,TRUE,,,LATAM,"ERP- Plan, Source, Make, Deliver ​",,FALSE,J&J Brazil,,Bronze,Transformed,GMES-DAPA L2,,Z999357,Not Defined,LATAM,3/18/2019 21:51,"Weston, Anna [VISUS Non-J&J]",TRAKSYS BRAZIL STRATUM - PROD,Not Defined,8014,cmdb_ci_appl,APP000010027915,,APP000010027915,Maintain,Consumer,App Svcs,FALSE,Make,Supply Chain,Server,CI000000009177228,Production,Small,1
1,0,0,Tableau Tips and Tricks,1,Reset Filters,Application Inventory Documentation,Not Available,Not Available,AM - Ticket Based,1,APP MAINT - ERP,PRABHAT KUMAR (92642),1,0,1,1,0,00:00.0,4/9/2019 10:09,JDE GMED 812 - TIDAL - PROD,Service,APP MAINT - ERP,Item,3/7/2019 16:10,"Weston, Anna [VISUS Non-J&J]",JDE EDO - FASE,0,0,JDE GMED 812 - TIDAL - PROD,10,16,PRABHAT KUMAR (92642),RICHARD BROADBENT (49012203),Deployed,PARENT APP MAINTENANCE,0,0,126,58,AM DISPATCH,TRUE,APP MAINT - ERP,RICHARD BROADBENT (49012203),EMEA,"ERP- Plan, Source, Make, Deliver ​",L&T,FALSE,GMED,,Silver,Transformed,ERP RR LTI,ERP SPEC LTI,Z999008,"Smets, Peter [JANBE]",EMEA,3/18/2019 21:32,"Weston, Anna [VISUS Non-J&J]",JDE GMED 812 - TIDAL - PROD,"Becker, Peter [MEDAT]",1396,cmdb_ci_appl,APP0009084,"JDE,Tidal",APP0009084,Core Rising,CLS,App Svcs,FALSE,ERP,Supply Chain,Server,CI000000000019705,Production,Small,1
1,0,0,Tableau Tips and Tricks,1,Reset Filters,Application Inventory Documentation,Not Available,Not Available,AM - Ticket Based,1,APP MAINT - DIG AND ECOMMERCE SOC AND COLLAB,LAWRENCE HECKEL (7287),1,0,1,1,0,00:00.0,4/9/2019 10:09,NEUTROGENA.NO,Service,APP MAINT - DIG AND ECOMMERCE SOC AND COLLAB,Item,3/7/2019 16:11,"Weston, Anna [VISUS Non-J&J]",CON_EMEA_DIGITAL_BUIT,0,0,NEUTROGENA.NO,0,0,LAWRENCE HECKEL (7287),EGOR NAZAROV (80007863),Deployed,PARENT APP MAINTENANCE,0,0,0,2,AM DISPATCH,TRUE,APP MAINT - DIG AND ECOMMERCE SOC AND COLLAB,EGOR NAZAROV (80007863),EMEA,"Digital & E-commerce, Social & Collaboration​",TCS,FALSE,Cons Europe Reg Expe,,Silver,Transformed,DIG ECOM SOC COL RR TCS,DIG ECOM SOC COL SPEC TCS,Z999426,"Bolger, Tim [ITSUS]",EMEA,3/18/2019 21:34,"Weston, Anna [VISUS Non-J&J]",NEUTROGENA.NO,"Ruts, Dominique [JANBE]",2273,cmdb_ci_appl,APP000010009766,http://www.norwegianformula.no/,APP000010009766,Maintain,Marketing OTC,App Svcs,FALSE,Digital and Connected Commerce,Consumer,Website,CI000000000530045,Production,Small,1
